num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,sort
93,0.5663,0.5686,0.1031,0.1144,-0.0105,-0.0179,-0.0124,-0.001,0.0081,0.0025,-0.0028,-0.0103,-0.0023,0.0064,0.0137,0.0098,-0.0135,-0.0119,-0.0092,-0.0062,-0.005,-0.0092,0.0012,-0.002,-0.0037,0.0029,0.0011,-0.004,0
94,0.606,0.6078,0.1062,0.1007,-0.0096,-0.0219,-0.0149,-0.0031,-0.003,-0.0007,-0.0036,-0.0075,-0.0034,0.0051,0.0074,0.0082,-0.0153,-0.0152,-0.0114,-0.0031,-0.0073,-0.0112,-0.0051,-0.0029,-0.0005,-0.0005,0.0008,-0.0015,0
95,0.6428,0.6455,0.0761,0.1029,-0.0083,-0.0213,-0.0151,-0.0045,-0.0022,0.0003,-0.0006,0.0024,-0.0004,0.0055,0.0098,0.0041,-0.0258,-0.0202,-0.0244,-0.0147,-0.0077,-0.0053,-0.0052,-0.0028,0.0031,-0.0085,0.0011,0.0115,0
96,0.6502,0.6503,0.073,0.107,-0.0114,-0.0162,-0.0172,-0.0025,-0.0011,0.0068,-0.0016,-0.0117,-0.0079,0.0085,0.0112,0.0065,-0.0119,-0.0306,-0.013,0.0107,-0.0052,-0.0146,-0.001,-0.0004,-0.002,0.0025,0.0007,-0.0146,0
97,0.6511,0.6503,0.0707,0.0718,-0.0081,-0.0033,-0.0164,-0.0033,-0.002,-0.0185,-0.0026,-0.024,-0.0022,0.0107,0.0138,-0.0021,-0.0072,-0.0211,-0.0173,-0.0208,-0.0095,0.0011,0.0004,-0.0034,-0.0011,-0.015,0.001,0.0027,0
98,0.6504,0.6497,0.1209,0.0912,-0.0099,-0.0501,-0.0116,-0.0084,-0.0004,-0.0076,-0.0032,-0.0141,-0.0028,0.0032,0.0122,0.0087,-0.0077,-0.011,-0.0122,0.009,-0.0068,-0.0162,0.0012,-0.0062,0.0033,0.0135,0.0027,0.004,0
99,0.6507,0.6508,0.1265,0.1594,-0.0122,-0.0408,-0.0162,-0.0082,0.0036,0.0019,-0.0027,0.0059,-0.0055,0.01,0.0064,0.0001,-0.0234,-0.019,-0.0224,-0.0235,-0.0088,-0.0118,-0.0034,0.0005,-0.0051,-0.0066,-0.0002,-0.0151,0
100,0.6499,0.6504,0.1039,0.1779,-0.0119,-0.0109,-0.0157,-0.0016,-0.0002,0.0214,-0.0025,-0.0105,-0.0049,0.0001,0.0079,0.0182,-0.0186,-0.0124,-0.0135,-0.0071,-0.0067,-0.003,0.0009,0.0033,-0.0033,0.0104,0.0005,-0.0028,0
101,0.651,0.6503,0.0774,0.0975,-0.0092,-0.0277,-0.0133,-0.0033,0.0025,0.0189,-0.0028,-0.031,-0.0024,0.0083,0.0119,0.0101,-0.0123,-0.0282,-0.0127,-0.0185,-0.0064,-0.0068,-0.0024,-0.0026,-0.0029,0.0026,0.0031,-0.0044,0
102,0.6504,0.6499,0.0807,0.0806,-0.0101,-0.0048,-0.0144,-0.0039,0.0055,0.0072,-0.0029,-0.0303,-0.0033,0.0035,0.0101,0.0064,-0.017,-0.0292,-0.017,-0.0316,-0.0115,-0.0119,0.0019,-0.005,0.0074,0.009,0.0028,-0.0024,0
103,0.6502,0.6505,0.0903,0.1204,-0.0123,-0.0372,-0.0075,-0.0072,-0.0014,0.0139,-0.0036,-0.0139,-0.0042,-0.001,0.0088,0.0146,-0.0171,-0.0112,-0.0176,-0.0029,-0.0087,-0.0129,0.0006,-0.005,0.0008,-0.0059,0.001,-0.0011,0
104,0.6503,0.6513,0.1119,0.0919,-0.0098,-0.0534,-0.017,-0.0072,0.0032,-0.0097,-0.0009,-0.016,-0.0021,0.0089,0.0076,0.0101,-0.0167,-0.0084,-0.0145,-0.0036,-0.0079,-0.0049,-0.0017,-0.0028,-0.0008,0.0127,0.0006,-0.014,0
105,0.6504,0.6503,0.1332,0.0662,-0.0113,-0.0395,-0.0146,-0.0058,0.0011,0.0082,-0.0024,-0.024,-0.0022,-0.0013,0.0071,-0.0017,-0.014,-0.0214,-0.0135,-0.0227,-0.0083,-0.0048,-0.0028,-0.0001,0,-0.0112,0.0009,-0.0016,0
106,0.651,0.6502,0.1078,0.1079,-0.0112,-0.0183,-0.0117,-0.0018,0.0021,0.022,-0.0044,0.003,-0.0033,0.0031,0.0124,0.0037,-0.0092,-0.0113,-0.0182,-0.0352,-0.01,-0.0099,-0.001,-0.0028,0.0005,-0.0148,0.0011,-0.0051,0
107,0.6501,0.6509,0.103,0.1054,-0.0115,-0.0301,-0.0151,-0.0059,-0.0031,0.0069,-0.0036,-0.005,-0.0046,0.0003,0.0139,0.0032,-0.0105,-0.0086,-0.0123,0.0068,-0.0078,-0.0079,-0.0056,-0.0088,-0.0012,-0.0126,0.001,-0.0137,0
108,0.6497,0.651,0.1245,0.1372,-0.0109,-0.0595,-0.0171,-0.0082,-0.0004,0.0094,-0.0036,0.0152,-0.0009,0.007,0.0143,0.0021,-0.0199,-0.0134,-0.0161,0.0036,-0.0054,-0.0181,-0.0022,0.0003,0.0037,-0.0009,-0.0001,-0.0176,0
109,0.6509,0.6502,0.1022,0.0599,-0.0095,-0.0136,-0.0165,-0.0054,-0.0028,0.0086,-0.0026,-0.0375,-0.0036,0.0039,0.0107,0.0037,-0.0161,-0.0135,-0.0161,-0.014,-0.008,-0.0083,0.0018,-0.0025,0.0007,0.0244,0.0027,-0.0035,0
110,0.6508,0.6497,0.0864,0.0759,-0.0113,-0.0158,-0.0123,-0.0009,-0.0005,-0.0104,-0.0012,-0.0142,-0.0055,0.0033,0.011,-0.0037,-0.0157,-0.0176,-0.0124,-0.012,-0.005,-0.0145,-0.0041,-0.0062,0,0.0092,0.0012,0.0102,0
111,0.6503,0.6509,0.1196,0.1524,-0.0116,-0.0374,-0.0173,-0.0111,-0.0017,0.0043,-0.002,-0.0274,-0.0069,0.0014,0.0106,0.0043,-0.0168,-0.0158,-0.0141,-0.0041,-0.0065,-0.0218,-0.0046,-0.0054,-0.0015,0.008,0,-0.0043,0
112,0.65,0.651,0.1159,0.1133,-0.0101,-0.0303,-0.0094,-0.002,0.0001,-0.0011,-0.0007,-0.0091,-0.001,0.0013,0.011,0.0174,-0.0118,-0.0136,-0.0081,-0.0483,-0.0052,-0.0201,-0.001,-0.0015,0.0001,-0.0004,0.0012,-0.0013,0
113,0.6509,0.6506,0.1465,0.0947,-0.0121,-0.0427,-0.0167,-0.0111,0.0061,-0.009,-0.0024,-0.0175,-0.0016,0.0035,0.0031,0.0014,-0.0144,-0.0154,-0.0127,0.0106,-0.0082,-0.0062,-0.0049,0.0057,-0.0047,0.0224,0.0023,0.0056,0
114,0.6506,0.65,0.1222,0.0707,-0.008,0.0009,-0.0158,-0.0055,-0.0056,0.0075,-0.0021,-0.0149,-0.0053,0.0003,0.0047,0.0236,-0.0111,-0.0063,-0.0124,-0.0086,-0.0056,-0.0088,-0.0022,0.0053,-0.0012,0.0005,0.0008,0.0012,0
115,0.6502,0.6511,0.1195,0.1321,-0.0087,-0.0093,-0.0135,-0.0047,0.0048,0.0149,-0.0021,-0.0148,-0.007,0.0031,0.008,0.0175,-0.0163,-0.0202,-0.0135,-0.0038,-0.0068,-0.0092,0.0002,-0.0049,0.0009,0.0167,0.0008,-0.0072,0
116,0.65,0.6509,0.0919,0.149,-0.0119,-0.0231,-0.0149,-0.0042,-0.0053,0.0109,-0.0038,-0.0137,-0.0028,0.0031,0.009,-0.0038,-0.0172,-0.0301,-0.0103,-0.0148,-0.0082,-0.0153,-0.0012,0.0057,0.0043,0.0017,-0.0001,0.0119,0
117,0.6507,0.6506,0.1257,0.0983,-0.0108,-0.0236,-0.01,-0.0026,0.0005,0.0033,-0.0021,-0.0169,-0.0021,0.0058,0.0061,-0.0067,-0.0177,-0.016,-0.0172,-0.0364,-0.0062,-0.002,-0.0029,0.0007,-0.0008,-0.0191,0.0024,0.0085,0
118,0.651,0.6503,0.0653,0.1088,-0.0107,-0.0357,-0.0147,0.0003,0.0017,0.0084,-0.0044,-0.0141,-0.0027,0.0052,0.009,0.0028,-0.0159,-0.0117,-0.0159,-0.0036,-0.0068,-0.0052,-0.001,-0.0074,-0.0015,-0.0052,0,-0.0102,0
119,0.6501,0.6504,0.0915,0.1208,-0.0106,-0.0419,-0.016,-0.0076,-0.0045,-0.0081,-0.0035,-0.0004,-0.0071,0.0016,0.0077,0.0137,-0.0089,-0.019,-0.0159,0.0079,-0.0094,-0.0239,-0.0071,-0.0049,-0.0001,-0.0093,0.0004,-0.0048,0
120,0.6496,0.6505,0.1142,0.1527,-0.0118,-0.0256,-0.017,-0.0057,0.008,0.0187,-0.0023,-0.0012,-0.0023,0.0062,0.0106,-0.0035,-0.0118,-0.0253,-0.0138,-0.0188,-0.0097,-0.0082,-0.0003,0.0003,-0.0008,-0.0069,0.0006,0.0004,0
121,0.6498,0.6497,0.0793,0.1171,-0.0112,-0.0324,-0.0124,-0.0042,0.0045,0.0111,-0.0023,-0.0227,-0.0027,0.0049,0.0115,0.0042,-0.021,-0.019,-0.0169,-0.0133,-0.0082,0.0026,-0.0016,-0.0027,0.0034,0.0203,0.0022,0.007,0
122,0.6508,0.6502,0.1086,0.0561,-0.0124,-0.0386,-0.0143,-0.0043,0.0022,0.0133,-0.0013,-0.0265,-0.0028,0.0066,0.0036,0.0024,-0.0071,-0.0078,-0.0093,0.0028,-0.0083,-0.0109,-0.0041,-0.0049,-0.0032,-0.021,0.0009,-0.0012,0
123,0.6498,0.6504,0.0949,0.0686,-0.0106,-0.0253,-0.0128,-0.0024,0.001,-0.0104,-0.0018,-0.023,-0.0033,0.0076,0.0116,0.005,-0.0176,-0.011,-0.0047,-0.0346,-0.0083,-0.0106,-0.0034,-0.004,0.0033,0.0015,0.0015,-0.0051,0
124,0.6503,0.6503,0.035,0.164,-0.0089,0.0051,-0.012,-0.0041,-0.0011,0.0064,-0.0027,0.0035,-0.0039,0.0043,0.0088,0.0047,-0.013,-0.0174,-0.0116,-0.0098,-0.0079,-0.0067,-0.0016,0.0016,0.0048,0.0166,0.0014,0,0
125,0.6513,0.6503,0.1215,0.1048,-0.0101,-0.0347,-0.0171,-0.0098,0.0024,0.0003,-0.0029,0.0062,-0.0046,0.0047,0.0041,0.0087,-0.0168,-0.021,-0.0059,-0.0118,-0.0092,-0.0079,-0.0024,-0.0101,0.001,0.0012,0.0016,0.001,0
126,0.6507,0.6503,0.1011,0.1341,-0.0109,-0.0029,-0.0144,-0.0036,-0.0049,-0.0044,-0.0009,-0.0103,-0.0035,0.0054,0.0078,0.012,-0.0166,-0.0239,-0.0107,-0.0207,-0.0068,-0.0144,-0.0002,-0.0011,0.002,0.0096,0.002,0.0008,0
127,0.6501,0.6507,0.0794,0.0757,-0.0085,-0.0286,-0.0158,-0.0077,-0.0017,-0.0161,-0.0015,0.0195,-0.0039,0.0048,0.0068,0.0023,-0.0173,-0.0177,-0.0164,-0.0216,-0.0076,-0.0192,-0.007,-0.0067,-0.0019,0.0168,-0.0007,-0.0001,0
128,0.6508,0.6509,0.1007,0.1275,-0.0107,-0.0298,-0.0134,-0.0055,-0.003,-0.0103,-0.0017,-0.0038,-0.0067,0.0018,0.0035,0.0036,-0.0144,-0.021,-0.0108,-0.0138,-0.0087,-0.0187,-0.0017,-0.0051,0.002,0.0085,0.0016,0.0014,0
129,0.6503,0.6496,0.0891,0.1224,-0.0105,-0.0139,-0.0135,-0.0056,0.0022,0.0002,-0.0006,-0.0232,-0.0035,0.0095,0.0101,-0.0038,-0.0177,-0.0073,-0.0139,-0.0257,-0.0079,-0.0215,-0.0049,-0.0004,0,0.0138,0.0031,-0.0038,0
130,0.6514,0.6502,0.1037,0.1569,-0.0077,-0.0184,-0.0186,-0.0024,0.0003,-0.0048,-0.0015,-0.0184,-0.0045,0.0037,0.0094,0.0018,-0.0088,-0.0151,-0.0155,0.0043,-0.008,-0.0092,0.0015,-0.0034,-0.003,-0.0017,0.0008,-0.007,0
131,0.65,0.6504,0.1062,0.1782,-0.0116,-0.0256,-0.0203,-0.0048,-0.0018,0.0221,-0.0024,0.0121,-0.0059,0.0034,0.0123,0.0124,-0.0162,-0.0034,-0.0125,-0.0102,-0.0054,-0.0187,-0.005,0.0011,-0.0014,-0.0176,0.0026,-0.0086,0
132,0.6503,0.651,0.1269,0.1202,-0.0103,-0.0356,-0.0156,-0.0083,-0.0029,-0.0036,-0.0025,-0.028,-0.0007,0.0083,0.0067,0.0028,-0.018,-0.0269,-0.0101,-0.0121,-0.0063,-0.0122,-0.0035,-0.004,0.0011,-0.0088,0.0001,-0.0116,0
133,0.6504,0.6503,0.1124,0.1314,-0.0117,-0.0351,-0.0092,-0.0029,-0.0033,0.016,-0.0029,0.0078,-0.0061,0.0075,0.0097,0.0275,-0.01,-0.0237,-0.0118,-0.028,-0.0091,-0.0164,-0.0054,0.0028,-0.0021,0.0144,0.0013,-0.0101,0
134,0.6504,0.6495,0.1282,0.1938,-0.0106,0.0007,-0.0165,-0.0075,0.001,-0.0089,-0.0019,-0.0023,-0.0066,0.0013,0.0006,0.0075,-0.0138,-0.0215,-0.0122,-0.0038,-0.0056,-0.0062,-0.0039,0.0017,0.0003,-0.0006,0.001,0.0009,0
135,0.6503,0.6505,0.0937,0.0962,-0.013,-0.039,-0.0092,-0.0062,0.0136,-0.0044,-0.0027,-0.0093,-0.0037,-0.001,0.011,0.0026,-0.0118,-0.0178,-0.012,-0.0197,-0.0075,-0.0208,0.0005,-0.0011,0.0044,0.0034,0.0018,0.0025,0
136,0.65,0.6504,0.1141,0.1342,-0.0117,-0.0387,-0.0127,-0.0092,-0.0026,-0.0055,-0.0015,0.0007,-0.0017,0.001,0.0123,0.0152,-0.0124,-0.034,-0.0098,0.0134,-0.0068,-0.0049,-0.0073,-0.0033,0.0031,0.0088,0.0019,0.0035,0
137,0.6506,0.6499,0.1509,0.0511,-0.0137,-0.0407,-0.0162,-0.0051,0.0066,0.0032,-0.0007,-0.0225,-0.0041,0.0026,0.0132,0.0056,-0.0082,-0.021,-0.0161,0.0122,-0.0047,-0.007,-0.0033,-0.0017,0.001,0.0037,0.0005,-0.0015,0
138,0.6508,0.65,0.0992,0.1742,-0.0111,-0.0356,-0.02,-0.0059,0.0049,0.0057,-0.0037,-0.0251,-0.0054,0.005,0.0085,0.0215,-0.0129,-0.0198,-0.0099,-0.0068,-0.0048,-0.0138,0.0007,-0.0035,-0.002,-0.0038,0.0016,0.0053,0
139,0.6503,0.6503,0.0688,0.0633,-0.0127,-0.0293,-0.0113,-0.0065,0.0029,-0.0106,-0.003,-0.0249,-0.0057,0.0057,0.0021,0.0093,-0.0142,-0.0194,-0.0199,-0.036,-0.0064,-0.0224,-0.0053,-0.0057,-0.0027,0.0141,0.0013,-0.0089,0
140,0.6503,0.651,0.1162,0.1198,-0.0113,-0.0389,-0.0158,-0.0075,-0.0011,0.0101,-0.0032,0.0012,-0.0076,-0.0001,0.011,0.0027,-0.0173,-0.0052,-0.017,0.0139,-0.0096,-0.0123,-0.0046,-0.0033,0.0014,0.0017,0.0008,0.0022,0
141,0.6509,0.6503,0.1297,0.1419,-0.0103,-0.0158,-0.0146,-0.0074,-0.0043,-0.0124,0.0002,-0.0146,-0.0089,0.0025,0.0082,0.0036,-0.0286,-0.0175,-0.0138,-0.0438,-0.0108,-0.0071,0.0017,0.0013,-0.002,0.005,0.0012,-0.0044,0
142,0.6501,0.6493,0.1012,0.1241,-0.0106,-0.0275,-0.0164,0.0011,0.0016,0.0096,-0.0031,-0.0073,-0.0044,0.0002,0.0101,0.0068,-0.0163,-0.0148,-0.0184,-0.0214,-0.0077,-0.0178,-0.0026,-0.0016,-0.0017,0.0247,0.0018,0.0053,0
143,0.6503,0.6503,0.1091,0.1617,-0.0105,-0.0429,-0.0143,-0.0018,-0.0001,-0.0026,-0.0043,0.0024,-0.0076,0.0001,0.01,0.0022,-0.0187,-0.0101,-0.0173,0.0042,-0.0068,-0.009,-0.0009,-0.0017,-0.0026,0.0119,0.0029,-0.0048,0
144,0.6503,0.651,0.1494,0.1163,-0.0092,0.0177,-0.0184,-0.0075,0.0005,0.0059,-0.0015,-0.0244,-0.0026,0.0004,0.0044,0.0074,-0.0091,-0.0116,-0.0127,-0.0112,-0.0064,-0.0073,-0.0055,-0.0018,0.0003,-0.015,0.0024,-0.0097,0
145,0.651,0.6503,0.1025,0.1208,-0.0108,0.0062,-0.0134,-0.005,0.0039,-0.0061,-0.0018,-0.0314,-0.0021,0.0023,0.0066,0.0019,-0.0196,-0.0302,-0.0152,-0.0201,-0.0126,-0.0382,-0.0049,0.0079,-0.0017,0.0054,0.0028,-0.0071,0
146,0.6542,0.653,0.3359,0.0958,-0.0015,-0.0316,-0.0151,0.0014,0.0111,0.0164,0.0017,0.0111,-0.0019,0.0136,0.0136,0.0084,0.0024,-0.0249,-0.0178,-0.0092,-0.0153,-0.0127,-0.0033,-0.0033,-0.0053,0.0041,-0.0005,-0.0025,0
147,0.6529,0.6534,0.2291,0.2695,0.0009,-0.0048,0.0075,0.0097,0.0119,0.0181,-0.0028,0.0103,-0.0016,0.0074,0.0168,0.0075,0.0011,-0.0226,-0.0257,-0.0052,-0.0218,-0.0282,0.0051,-0.0019,-0.0083,-0.0057,0.0038,-0.0047,0
148,0.6528,0.6538,0.3316,0.2508,0.008,0.0077,0.0092,0.0111,0.0111,0.0137,0.0011,-0.0067,0.005,0.0047,0.0068,0.0152,-0.0421,-0.0263,-0.0186,-0.0194,-0.0221,-0.028,0.0135,-0.0039,-0.0018,0.0036,0.0035,-0.0055,0
149,0.6538,0.6534,0.3259,0.259,0.0121,0.0066,0.0111,0.0186,0.0284,0.0299,0.0071,-0.0029,0.0031,0.0061,0.0137,0.0052,-0.0175,-0.0292,-0.0238,-0.0199,-0.0192,-0.0363,0.0009,-0.0004,0.0006,-0.0102,0.0011,-0.0005,0
150,0.6538,0.6532,0.2609,0.2727,0.0206,0.0111,0.0196,0.0246,0.028,0.0233,0.0005,-0.007,0.0063,0.0053,0.0023,0.0078,-0.0345,-0.025,-0.021,-0.0252,-0.0209,-0.034,0.0038,-0.0002,-0.003,0.0034,-0.0007,-0.0004,0
151,0.6534,0.6539,0.3485,0.3977,0.0237,0.0138,0.0261,0.0287,0.0365,0.0317,0.0064,-0.0029,0.001,0.0081,0.0067,0.0093,-0.0373,-0.0323,-0.0297,-0.0236,-0.0264,-0.0283,0.0068,-0.0013,0.0044,-0.0017,-0.0006,0.0001,0
152,0.6532,0.6534,0.3781,0.4069,0.0303,0.0239,0.0355,0.0313,0.0367,0.036,0.0058,-0.0022,0.0035,0.0058,0.0121,0.0064,-0.0241,-0.0321,-0.0318,-0.0269,-0.0256,-0.0307,0.0029,0,-0.0015,-0.0041,0.0001,-0.0074,0
153,0.6504,0.6499,0.3926,0.4517,0.0336,0.0213,0.036,0.0307,0.044,0.0385,0.0031,-0.007,0.0045,0.0045,0.0062,0.0066,-0.0242,-0.0279,-0.0287,-0.0229,-0.027,-0.0232,0.0021,-0.0023,0.0036,0.0066,-0.0009,0.0027,0
154,0.6504,0.6499,0.3597,0.4247,0.034,0.021,0.0334,0.0319,0.0426,0.041,0.0035,0.0044,0.0039,0.0062,0.0069,0.013,-0.0287,-0.0277,-0.0293,-0.0319,-0.0326,-0.0293,0.0029,-0.0018,-0.0032,0.0027,0.001,0.0032,0
155,0.6497,0.6504,0.4047,0.4361,0.0348,0.0175,0.0275,0.0296,0.0283,0.0358,0.0054,0.0008,0.0013,0.0067,0.0046,0.0103,-0.0205,-0.0326,-0.0251,-0.0259,-0.0246,-0.0297,-0.0044,0.0002,-0.0002,0.0073,0.001,-0.0041,0
156,0.6502,0.6504,0.4279,0.398,0.0315,0.0375,0.0284,0.031,0.0395,0.0355,0.0062,0,0.0056,0.0045,0.0102,0.0065,-0.0225,-0.0303,-0.0322,-0.0232,-0.0261,-0.0315,-0.0025,-0.0009,-0.005,0.0039,0.0021,-0.005,0
157,0.6509,0.6504,0.3785,0.4117,0.0331,0.0243,0.0276,0.0321,0.0364,0.0303,0.0068,0.0033,0.0127,0.0052,0.0038,0.0117,-0.0244,-0.0292,-0.0286,-0.0286,-0.0255,-0.0359,-0.006,-0.0028,0.0012,-0.0087,-0.0003,-0.0052,0
158,0.6509,0.65,0.4551,0.395,0.0317,0.0258,0.03,0.031,0.0304,0.0341,0.0074,-0.0053,0.0046,0.004,0.0107,0.0113,-0.0394,-0.0307,-0.0302,-0.02,-0.0237,-0.0299,0.0007,-0.0003,-0.0022,0.0012,0.0002,0.0007,0
159,0.6502,0.6506,0.4109,0.4555,0.0288,0.021,0.0339,0.0306,0.0371,0.0373,0.0056,0.0023,0.0054,0.0063,0.0067,0.0095,-0.0185,-0.0311,-0.0266,-0.0291,-0.0252,-0.0285,0.0026,-0.0019,0.0042,-0.0028,0.0025,-0.0012,0
160,0.6501,0.6509,0.4643,0.4218,0.0284,0.0271,0.0231,0.0311,0.0324,0.0328,0.0048,-0.0031,0.0018,0.0058,0.0069,0.008,-0.0265,-0.0298,-0.0286,-0.031,-0.0249,-0.025,0.0047,-0.0013,0.0031,-0.0031,0.0034,-0.0008,0
161,0.6509,0.6501,0.3972,0.4025,0.0333,0.0226,0.0308,0.0293,0.0395,0.0398,0.0044,0.0057,0.0058,0.0053,0.0043,0.0087,-0.0228,-0.0335,-0.03,-0.0261,-0.0252,-0.0307,0.0023,-0.0034,-0.0006,-0.0023,0.0016,-0.0041,0
162,0.651,0.6503,0.4606,0.4199,0.0338,0.0198,0.0334,0.0296,0.0304,0.0335,0.0039,0.0012,0.0093,0.006,0.0043,0.0065,-0.0205,-0.0304,-0.0349,-0.0188,-0.0284,-0.0328,-0.0097,-0.003,0.0067,0.0036,-0.0003,-0.0049,0
163,0.6503,0.6503,0.4255,0.3893,0.0341,0.0132,0.0336,0.0313,0.0334,0.0304,0.0027,0.002,0.0016,0.0061,0.0123,0.004,-0.0262,-0.0298,-0.0321,-0.0211,-0.0265,-0.0282,-0.0035,-0.0005,0.0044,-0.0014,0.0002,0.0006,0
164,0.6501,0.6504,0.4212,0.4292,0.0316,0.0262,0.041,0.0293,0.035,0.0418,0.0041,0.0007,0.0029,0.0072,0.007,0.0085,-0.0234,-0.0304,-0.0262,-0.0318,-0.0307,-0.0291,0.0019,-0.001,0.0028,0.0023,0.0021,-0.0043,0
165,0.651,0.6503,0.4154,0.4073,0.0285,0.0243,0.0366,0.0306,0.0335,0.0395,0.0042,-0.0015,0.0016,0.0086,0.0041,0.0065,-0.0135,-0.0266,-0.0281,-0.0236,-0.0284,-0.0264,-0.0028,-0.001,0.0004,-0.0036,0.0003,0.0023,0
166,0.651,0.6503,0.431,0.4032,0.0316,0.0254,0.0306,0.0309,0.0308,0.037,0.0041,0.0002,0.0122,0.0019,0.0026,0.0063,-0.0339,-0.0297,-0.0267,-0.0259,-0.0263,-0.0303,-0.002,-0.0043,-0.0014,-0.0034,0.0005,-0.0061,0
167,0.6502,0.6508,0.4105,0.3904,0.0303,0.0223,0.0285,0.0345,0.0325,0.0358,0.0037,-0.0037,0.0076,0.0045,0.0152,0.011,-0.0275,-0.028,-0.0285,-0.0295,-0.0279,-0.0321,0.003,-0.0005,-0.0015,-0.0051,0.0011,-0.0037,0
168,0.6506,0.6508,0.4331,0.4608,0.0323,0.0182,0.0323,0.0307,0.0351,0.0392,0.0031,-0.0058,-0.0008,0.0076,0.011,0.0116,-0.0212,-0.0318,-0.0316,-0.0325,-0.0304,-0.0273,0.0048,-0.0003,-0.0065,0.0077,0.0004,-0.0017,0
169,0.6509,0.6504,0.4599,0.4038,0.0325,0.0219,0.0348,0.0325,0.031,0.0408,0.0036,0.0049,0.0027,0.0069,0.0015,0.0102,-0.0229,-0.0329,-0.0293,-0.0181,-0.0242,-0.0198,0.0032,-0.001,0.0023,0.0035,0.0011,0.0004,0
170,0.6506,0.6503,0.385,0.4048,0.0321,0.0247,0.029,0.031,0.0355,0.0367,0.0048,0.0014,0.008,0.0017,0.0027,0.0088,-0.0326,-0.0283,-0.0371,-0.0164,-0.0246,-0.0289,-0.0029,-0.0031,0.0041,-0.0012,0.0016,-0.0025,0
171,0.6503,0.651,0.4121,0.3873,0.0326,0.0226,0.0335,0.0326,0.0353,0.0298,0.0061,-0.0004,0.0058,0.0028,0.0111,0.0068,-0.0062,-0.0337,-0.0281,-0.027,-0.0248,-0.031,0.007,-0.0007,-0.0003,-0.0012,0.0031,0.0009,0
172,0.65,0.6505,0.4391,0.3913,0.0312,0.0221,0.0243,0.0341,0.0353,0.0371,0.005,0.0025,0.0108,0.008,0.0007,0.0083,-0.0182,-0.0304,-0.0301,-0.0164,-0.0279,-0.0264,-0.0017,-0.002,0.0018,0.004,0.0032,-0.0026,0
173,0.651,0.6507,0.435,0.3742,0.032,0.0259,0.0325,0.0322,0.0352,0.0295,0.0016,0.0024,0.006,0.0084,0.007,0.012,-0.0434,-0.0309,-0.0279,-0.0245,-0.0268,-0.0272,-0.0017,-0.0024,0.003,0.0009,0.0005,-0.005,0
174,0.6508,0.6496,0.413,0.3886,0.0303,0.0265,0.0301,0.0351,0.0374,0.0343,0.0037,-0.0016,0.0003,0.0039,0.0044,0.0085,-0.0169,-0.0276,-0.0196,-0.026,-0.0262,-0.0293,-0.002,-0.0027,0.0034,0.0096,0.0011,-0.007,0
175,0.6499,0.6506,0.3885,0.3949,0.0318,0.0241,0.0302,0.0332,0.0328,0.035,0.0066,0.0073,0.0053,0.0054,0.0044,0.0107,-0.0252,-0.0294,-0.0341,-0.0295,-0.0278,-0.0277,-0.0024,-0.002,0.0038,-0.0028,-0.0001,0.0019,0
176,0.65,0.6507,0.3785,0.3913,0.0315,0.0195,0.0306,0.0326,0.0271,0.0358,0.0067,-0.0025,0.0094,0.0062,0.0087,0.0059,-0.0214,-0.0303,-0.0239,-0.0318,-0.0266,-0.0294,0.0015,-0.0008,0.0024,-0.0104,0.0016,0.0001,0
177,0.651,0.6498,0.3959,0.4128,0.0308,0.0208,0.0272,0.0306,0.0312,0.0328,0.0087,0.0046,0.0061,0.0058,0.0075,0.0085,-0.0267,-0.0286,-0.0289,-0.0275,-0.0269,-0.0254,-0.0033,0,-0.0008,-0.0001,-0.0003,-0.0016,0
178,0.6506,0.65,0.4162,0.372,0.0328,0.0377,0.0228,0.0315,0.0398,0.0347,0.0033,0.0035,0.0043,0.0063,0.0111,0.0091,-0.0349,-0.0295,-0.0267,-0.0355,-0.0221,-0.0305,-0.0008,-0.0016,-0.0005,0.0064,0.0016,-0.0034,0
179,0.6497,0.6504,0.4335,0.4176,0.0326,0.0251,0.0403,0.0319,0.0401,0.0331,0.0041,-0.002,0.0061,0.0056,0.0146,0.0114,-0.0379,-0.0236,-0.0224,-0.0361,-0.0271,-0.0366,-0.0069,-0.0005,-0.0018,0.0051,-0.0005,0.003,0
180,0.65,0.651,0.3648,0.3853,0.0322,0.0298,0.027,0.0313,0.0326,0.0388,0.0046,0.0066,0.0017,0.0081,0.0017,0.0058,-0.0318,-0.0284,-0.0338,-0.0272,-0.0243,-0.0293,0.0017,-0.0018,-0.0046,-0.0004,-0.0012,0.0015,0
181,0.651,0.6503,0.4415,0.3855,0.0311,0.0244,0.0305,0.032,0.0345,0.039,0.0054,0.002,0.0018,0.0056,0.0033,0.0112,-0.0345,-0.0318,-0.0267,-0.027,-0.0267,-0.0332,0.0041,-0.0015,-0.0056,0.0059,0.0007,-0.004,0
